X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78
1.092031	1.030705	0.976269	0.98576	1.018776	0.983809	1.018632	0.914796	0.942524	0.948846	0.877635	0.909268	1.005433	0.983301	0.965006	1.028944	1.05984	1.114297	1.060717	1.116007	1.025444	1.019962	1.045905	1.022921	1.136787	1.194871	1.122453	1.004103	0.976912	0.917025	0.986277	0.962508	0.855048	0.844251	0.95596	0.961519	1.002635	1.109882	0.997922	0.991965	0.985962	1.030899	1.050785	1.101549	0.978952	0.962879	0.918383	0.831814	0.936639	1.02966	0.944635	0.920762	1.026386	1.145104	1.153548	1.095525	1.066675	1.008533	1.044253	0.964289	1.026788	1.04101	1.112151	1.163614	1.079752	1.00425	0.945245	0.957782	0.998281	0.928788	0.843144	0.908304	0.96542	0.959738	1.023745	0.986485	0.948429	0.962785
1.066278	1.087789	0.967871	0.978133	1.055995	1.011862	1.007959	1.042323	0.989657	0.963055	0.933467	0.86921	0.905236	0.915078	1.013865	1.019537	0.934518	0.924245	0.901498	1.017	0.988875	1.005249	0.968122	0.998468	1.006876	0.963583	0.945517	0.909064	0.980936	1.028504	0.939986	0.869142	0.906276	0.927825	0.963958	1.032486	1.054952	1.059757	1.019509	0.994624	1.031028	0.995747	1.060549	1.0954	1.081139	0.914572	0.923278	0.928471	0.900304	0.875914	0.995276	1.009553	0.998336	0.902443	0.919201	0.968663	1.038915	1.054335	1.055756	1.056953	1.035644	0.992367	0.979028	0.944333	0.893691	0.982485	1.032954	0.986385	0.932927	0.859387	0.92079	0.926943	0.943015	1.00686	1.034315	0.952343	1.010721	0.889773
1.011359	1.008032	1.040278	1.000152	0.988177	0.933052	0.964791	1.070945	1.077954	1.03305	0.984189	0.984246	0.878363	0.845519	0.931527	1.011047	0.974657	0.993364	0.979154	0.984605	0.958064	0.939111	0.904394	1.003383	1.013093	1.026657	1.063022	1.007568	0.906875	0.850358	0.876078	0.986347	0.945258	0.964207	1.08579	1.059534	1.013774	1.027414	1.028071	1.003321	1.055525	1.038611	1.035462	0.974628	1.075556	1.026489	0.980054	0.964482	1.00192	0.910039	0.811713	0.906972	1.029524	1.02064	1.033974	0.958968	0.977653	0.973771	0.948309	0.910072	0.935032	0.935292	1.004328	1.002238	0.991581	0.978824	0.950213	0.889017	0.935769	0.979941	0.951112	0.91992	1.050134	1.006176	0.988838	1.014457	0.984239	0.974326
0.957982	0.984078	1.038654	1.052387	0.935387	0.964475	1.022555	1.021087	1.047724	1.042871	0.959891	0.95634	1.008672	0.96614	0.921396	0.878339	0.917884	0.951218	0.99263	1.022578	1.044551	1.042592	1.041791	1.026012	1.005882	0.954197	0.879742	0.862726	0.882471	0.981247	0.970085	0.924293	0.951698	1.085108	1.153667	1.020444	1.023791	0.982426	0.962599	1.040034	1.047133	0.982642	0.916463	0.980596	1.003312	1.064832	1.095789	0.976661	0.903228	0.962397	0.967683	0.888121	0.8654	0.908493	0.953615	0.999162	1.064312	1.067546	1.019709	1.024178	1.058843	1.008545	1.005886	0.981369	0.944855	0.893279	0.947796	0.95473	0.923224	0.954556	1.041591	1.074752	1.035697	0.955156	0.97016	0.916178	0.978328	1.012374
1.031626	1.013844	1.041647	1.015891	0.986916	0.958112	0.998999	0.967875	0.945413	0.9988	1.083314	1.06276	1.0033	0.963036	1.033367	1.024336	0.973408	0.918402	0.898764	0.861377	0.849229	0.853627	0.862356	0.852639	0.85452	0.924368	0.978058	1.003383	1.015642	0.966863	0.95988	1.007195	1.072889	1.043132	1.001929	1.069031	0.991583	0.980588	1.032892	1.026818	1.040262	1.004314	0.982343	0.962478	1.012326	1.001944	0.959553	1.039167	1.043458	0.959724	0.966679	0.965351	1.037891	1.027625	0.973991	0.920222	0.963785	0.942834	0.944793	0.937021	0.9308	0.914596	0.95492	0.951299	1.011932	1.026645	0.983466	0.976888	0.968175	1.06743	1.038333	0.995922	1.034779	1.013236	0.959671	0.928865	1.033702	1.056685
1.065567	1.023583	0.981461	1.007141	1.037245	1.054972	0.976025	0.900564	0.990189	1.052139	1.031157	1.094311	1.180459	1.104059	0.992433	0.916653	0.879896	0.914636	0.891778	0.939811	0.949131	0.897768	0.93748	0.932552	0.881545	0.90801	0.896865	0.905915	0.953535	1.100923	1.169365	1.079872	1.008979	1.056825	1.07307	0.913446	0.99241	1.085095	1.032833	1.025708	0.997104	1.017081	1.037457	1.013946	0.925427	0.959643	1.025266	1.003652	1.021061	1.124307	1.10422	1.018564	0.994967	0.929576	0.902981	0.898602	0.932205	0.924693	0.931878	0.858608	0.889403	0.924927	0.959154	0.948133	1.005168	1.062208	1.096765	1.089664	1.084927	1.05947	1.05051	0.98714	0.968053	0.974928	1.012979	1.039279	0.993863	0.982926
1.02031	0.99798	0.995182	0.977308	1.038429	0.951032	1.025927	1.014972	0.942418	1.018792	1.119457	1.066972	0.990759	1.003656	1.014153	0.992929	0.981882	0.907256	0.78965	0.763741	0.770776	0.764935	0.756333	0.777311	0.805527	0.901857	0.959022	1.044981	1.046341	0.992942	1.051514	1.095065	1.090772	1.009957	0.997222	1.009863	1.024352	1.056399	1.03515	1.017866	0.996878	1.024799	1.02215	0.991166	0.991042	0.949213	0.996052	1.032635	1.118885	1.079132	1.05008	1.029493	1.054412	1.018784	0.934712	0.911882	0.895911	0.879914	0.881253	0.814159	0.853636	0.86969	0.940807	0.969045	1.024986	1.002684	1.113901	1.096408	1.111682	1.049411	0.998296	1.01353	0.929772	0.978395	1.031062	0.996036	0.975655	0.931741
0.951384	0.970128	1.034191	0.995703	0.967827	0.944659	1.011564	1.032479	1.048842	1.036317	0.926926	0.92843	0.973905	0.964752	0.827499	0.801189	0.801001	0.82492	0.895629	0.882211	0.880311	0.93835	0.898138	0.840254	0.847512	0.792457	0.796034	0.811631	0.922031	1.000913	1.064366	0.982927	1.028059	1.084147	1.067479	1.044402	1.062201	0.986756	1.002686	1.052977	1.042372	1.049622	1.01527	1.005471	1.014461	1.036498	1.073957	0.99802	1.007757	0.981692	1.030313	0.933729	0.917598	0.889184	0.836329	0.871536	0.835964	0.822487	0.833616	0.780833	0.811099	0.87424	0.871151	0.889113	0.965339	0.993427	0.985322	0.972496	1.021892	1.06988	1.03617	0.960533	0.987154	0.986722	0.983394	1.003257	0.95538	0.971854
0.992518	1.015366	1.007235	1.027231	0.966852	0.96776	1.005103	1.058627	1.050225	0.990317	0.979949	0.936383	0.815648	0.760152	0.817736	0.844663	0.886164	0.860936	0.788636	0.779378	0.753424	0.769345	0.741313	0.816029	0.809191	0.884855	0.880783	0.875153	0.826989	0.8247	0.92195	1.028943	1.005541	1.023443	1.114852	1.062107	1.027301	1.025062	0.942318	1.061708	1.114382	0.996556	0.997968	0.980746	1.036996	1.099336	1.05263	0.965857	0.933921	0.911259	0.834888	0.817321	0.787475	0.823749	0.83347	0.878105	0.871723	0.856552	0.834759	0.825711	0.869425	0.838673	0.865419	0.808074	0.817648	0.874542	0.834253	0.92745	0.925869	0.945446	1.078888	1.067725	1.031505	0.994404	0.960884	0.961093	0.996113	0.984974
1.034919	1.054773	0.950151	0.966845	1.055229	0.991116	1.040475	0.992514	0.979903	1.022404	0.954099	0.888247	0.855259	0.898989	0.858533	0.749329	0.693872	0.76422	0.786339	0.8312	0.820608	0.854795	0.81861	0.799283	0.744132	0.687519	0.736635	0.756419	0.818967	0.825496	0.841389	0.870628	0.991477	1.022996	1.023365	1.106782	1.063239	1.015454	0.988511	1.035172	1.028303	1.01282	1.01185	0.985734	1.056172	1.030064	0.98918	0.90759	0.923274	0.828103	0.81452	0.842094	0.864325	0.830185	0.769521	0.767527	0.778912	0.757301	0.77033	0.775496	0.781266	0.753253	0.787729	0.808382	0.834135	0.812518	0.75846	0.769243	0.923798	1.000647	0.963642	1.011381	1.064323	0.950344	0.959362	0.945702	0.997278	1.024273
1.061595	1.040436	0.972274	1.010521	1.064643	1.083202	1.014455	0.975342	0.975067	0.891429	0.849279	0.8845	0.927032	0.819318	0.773305	0.80488	0.905921	0.931885	0.892	0.872219	0.818354	0.832187	0.823948	0.899059	0.921141	0.917395	0.878356	0.777232	0.753953	0.836956	0.859333	0.820766	0.833628	0.953452	0.980332	0.943374	1.087019	1.042627	1.023621	0.99917	0.970435	1.053394	1.013535	1.045977	0.988846	0.91902	0.925766	0.861224	0.811819	0.888446	0.891853	0.855984	0.783211	0.767009	0.830488	0.848022	0.862589	0.902529	0.895227	0.874148	0.890831	0.851201	0.819557	0.746769	0.744905	0.770276	0.849152	0.852389	0.785616	0.837874	0.970133	0.912109	0.938417	1.039488	1.025694	1.017649	1.036166	0.950489
1.101163	0.971499	1.032572	1.025044	1.02669	1.066704	0.970157	0.933982	0.863598	0.82987	0.892316	0.819491	0.815284	0.874064	0.957692	0.978762	0.853157	0.804421	0.753918	0.770043	0.739098	0.768524	0.747064	0.75331	0.751674	0.7964	0.959849	0.9605	0.892453	0.810496	0.776135	0.858388	0.804878	0.811726	0.945345	1.002549	0.965424	1.120727	1.001128	1.007439	0.974147	0.994159	1.068143	1.002564	0.922361	0.938085	0.79311	0.790866	0.893506	0.892365	0.838375	0.84636	0.919289	0.994448	0.967233	0.877144	0.78325	0.79203	0.807854	0.739225	0.801437	0.844693	0.919361	0.945398	0.845946	0.813556	0.719041	0.80833	0.833582	0.746662	0.752728	0.879781	0.891521	0.975646	1.063279	0.975107	0.970928	0.922882
0.991309	1.064281	1.052755	1.050817	1.056913	0.990339	0.950015	0.862642	0.830573	0.967253	0.857895	0.812271	0.925457	0.959832	0.847195	0.775178	0.760458	0.864607	0.879064	0.920375	0.927926	0.917448	0.909551	0.860342	0.85446	0.774771	0.7294	0.813295	0.92097	0.944668	0.841455	0.75236	0.825445	0.862362	0.805484	0.940163	1.007599	1.037822	1.064421	0.99318	1.013744	1.015213	1.073855	0.919339	0.939054	0.8292	0.826112	0.906649	0.83712	0.828596	0.939798	0.984284	0.967709	0.828131	0.763542	0.787575	0.763033	0.849276	0.823044	0.790474	0.80514	0.831265	0.757804	0.740154	0.8584	0.970907	0.869673	0.729053	0.734072	0.851745	0.819733	0.784307	0.905933	0.927853	1.006139	1.035043	0.944497	1.004982
0.954674	1.087929	1.015588	1.078407	0.965966	0.942425	0.916636	0.842194	0.927562	0.844348	0.828851	0.942567	0.96766	0.795636	0.746155	0.880822	0.900495	0.879371	0.831606	0.75115	0.680549	0.684225	0.734225	0.762578	0.788824	0.874559	0.90044	0.78835	0.746037	0.889832	0.966554	0.829869	0.793164	0.880569	0.802861	0.816064	0.987281	0.964508	1.037665	1.056131	0.999118	1.068871	0.932668	0.953864	0.874888	0.833484	0.903005	0.818997	0.857081	0.95845	0.992219	0.815654	0.798484	0.799915	0.88556	0.942428	0.901083	0.906552	0.866654	0.88916	0.945413	0.927997	0.918785	0.790319	0.714048	0.729621	0.89824	0.887746	0.772923	0.755932	0.846984	0.754217	0.802443	0.93374	0.980783	0.989338	1.045027	1.011412
0.975627	0.971203	1.138615	1.058924	0.983938	0.90917	0.904835	0.923113	0.922318	0.82981	0.980972	0.970129	0.776105	0.808643	0.909697	0.917822	0.733829	0.648992	0.59754	0.597845	0.610368	0.658377	0.620788	0.632297	0.614793	0.67657	0.831245	0.944988	0.862747	0.764416	0.845667	0.96828	0.83073	0.747586	0.889423	0.787549	0.876215	0.939975	0.951866	1.075049	1.049449	1.002986	0.933435	0.901012	0.778507	0.899376	0.817932	0.818869	1.021774	0.939492	0.7524	0.797896	0.946997	0.933964	0.808803	0.671516	0.607981	0.594552	0.593729	0.595269	0.603549	0.681272	0.792892	0.89044	0.874555	0.762271	0.766975	0.844778	0.958958	0.77279	0.754226	0.833419	0.812016	0.87078	0.941323	0.966781	1.071225	0.998568
