X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78
1.083442	1.242831	1.110946	0.939354	0.982232	0.905991	0.983341	1.334717	1.312645	1.040931	1.11473	1.063118	1.135752	1.391725	1.412245	1.589875	1.514368	1.549259	1.47861	1.538892	1.52347	1.547388	1.570505	1.556782	1.623837	1.567513	1.444195	1.302983	1.10472	1.047775	0.980172	1.158523	1.412018	1.173132	0.993741	0.963606	0.859955	1.023587	1.278874	1.221862	0.920993	0.875277	0.958833	1.069582	1.251942	1.393812	1.192739	1.071334	1.184953	1.168422	1.263633	1.383856	1.413026	1.495966	1.448823	1.440151	1.393763	1.442704	1.470007	1.450866	1.450068	1.4748	1.415004	1.372593	1.294995	1.151274	1.190065	1.11832	1.202543	1.370135	1.236157	1.041796	0.978968	0.862531	0.878359	1.105776	1.231305	0.991165
1.032938	1.012361	0.955275	1.116233	1.129062	0.964211	0.881542	1.004907	1.096319	1.13203	1.244614	1.256451	1.3081	1.334115	1.339172	1.453535	1.307896	1.328091	1.244349	1.336506	1.290152	1.322373	1.291111	1.364398	1.428936	1.440871	1.417359	1.385375	1.211702	1.244723	1.10633	1.012268	1.144341	1.000651	0.989369	1.067325	1.046963	1.003882	1.08069	1.103596	1.047194	0.957402	1.032964	0.967299	1.09402	1.199033	1.014119	1.077333	1.304236	1.157357	1.419442	1.418037	1.485763	1.517456	1.465953	1.463034	1.46544	1.512232	1.499391	1.511461	1.522918	1.513418	1.523824	1.418416	1.421437	1.1713	1.171842	1.039	1.031022	1.272481	1.145797	0.994919	1.034761	0.910328	0.868976	1.078999	1.300989	0.988571
1.016948	0.671539	0.952684	1.356016	1.191332	0.874308	0.89459	0.827806	0.941445	1.3889	1.362933	1.330699	1.279614	1.054697	1.143009	1.049621	0.988564	1.021161	1.025727	1.082504	1.047446	1.062931	0.984446	1.111368	1.022091	1.091453	1.103267	1.218964	1.321101	1.311697	1.414544	1.147369	0.85485	0.869194	0.916929	1.037331	1.399739	1.233719	0.741094	0.810951	1.327916	1.327111	0.90948	0.797495	0.89043	0.86649	1.214415	1.405323	1.353254	1.363339	1.217393	1.189785	1.185983	1.078738	1.169142	1.071369	1.175449	1.159656	1.196391	1.12632	1.164157	1.097551	1.153696	1.140215	1.210032	1.312288	1.366164	1.398237	1.205878	0.975458	0.944811	0.772253	0.960091	1.201577	1.179255	0.877878	0.846565	1.047386
0.982113	0.987012	1.003661	1.017464	0.954374	1.018662	1.033163	0.998996	0.934319	1.031477	1.007694	1.048126	1.103404	1.07866	1.170107	1.140068	1.179841	1.21222	1.208962	1.239328	1.208637	1.216084	1.185599	1.188989	1.149952	1.102142	1.041404	1.030033	1.096477	1.063351	1.17789	1.04853	0.942482	0.994297	1.043522	1.012912	1.268038	1.163321	0.84255	0.854339	1.207386	1.166152	0.887791	0.856291	0.89166	0.90071	1.14842	1.274658	1.088744	1.187578	1.052096	1.005483	1.084028	1.069664	1.167191	1.126958	1.220571	1.186565	1.210511	1.058672	1.115984	0.999157	1.003813	1.026099	1.01986	1.228906	1.188552	1.366388	1.205704	0.922424	0.956656	0.888618	0.88913	1.230886	1.337633	0.834178	0.654498	1.112991
1.039294	1.470575	1.095552	0.677305	0.826145	1.191285	1.178439	1.159733	1.014363	0.676319	0.722766	0.931796	1.008455	1.297316	1.35286	1.460556	1.491371	1.480771	1.522165	1.514025	1.557299	1.545989	1.578019	1.514417	1.51935	1.390178	1.364621	1.095825	0.943742	0.836368	0.67109	0.891152	1.117688	1.181703	1.289223	1.092892	0.772337	0.889305	1.378978	1.221862	0.803263	0.795935	1.11737	1.165905	1.028203	1.035851	0.836451	0.732453	0.882603	0.966513	1.132296	1.249783	1.31171	1.419743	1.36672	1.387587	1.453848	1.493508	1.459637	1.451579	1.3606	1.326246	1.261995	1.225533	1.13598	1.044404	0.92562	0.834433	0.895765	1.036407	1.027621	1.116284	1.054777	0.909003	0.913839	1.0642	1.127232	0.984618
1.004719	1.103432	1.01159	0.926528	0.967411	1.064016	1.068472	1.045908	1.017721	0.879882	0.87377	0.971223	1.01959	1.201643	1.290153	1.399543	1.435267	1.5053	1.528785	1.573098	1.615996	1.539938	1.601015	1.545864	1.475284	1.408414	1.345139	1.147814	0.958535	0.906783	0.737299	0.894622	1.103644	1.191725	1.290924	1.029595	0.75294	0.891441	1.323157	1.233198	0.794374	0.753979	1.081163	1.17761	1.084337	1.044254	0.835414	0.709804	0.874415	0.981026	1.147062	1.326611	1.403293	1.537753	1.511254	1.569003	1.583793	1.70438	1.65036	1.605435	1.548813	1.616815	1.490444	1.409177	1.27281	1.034445	0.925692	0.648939	0.75219	1.091276	1.128339	1.284024	1.22648	0.724902	0.709538	1.284733	1.423307	0.871988
0.99955	0.624607	0.961139	1.311208	1.137006	0.86617	0.923037	0.861175	0.953012	1.325026	1.271804	1.245153	1.242904	1.115283	1.179073	1.135616	1.258736	1.312619	1.313836	1.352118	1.409631	1.38433	1.313038	1.333774	1.23723	1.277848	1.152526	1.205018	1.235351	1.149798	1.315108	1.036858	0.852084	0.924935	0.919993	0.991377	1.290671	1.13868	0.810479	0.898256	1.176471	1.118527	0.831769	0.894568	0.96956	0.918789	1.135461	1.174093	1.062505	1.137625	1.106116	1.173331	1.277983	1.30473	1.409057	1.441732	1.544418	1.533992	1.576685	1.439615	1.46349	1.356207	1.326009	1.216071	1.141736	1.07815	1.040742	1.01994	0.970821	0.918082	0.974638	1.024426	0.975889	1.008534	0.991782	0.926114	0.980562	0.944215
0.923543	0.841726	0.969354	1.155751	1.106634	0.94241	0.924168	0.933237	0.959625	1.221983	1.321021	1.370321	1.402767	1.375313	1.361964	1.362586	1.390178	1.37961	1.388462	1.348138	1.338726	1.383073	1.32401	1.325412	1.340438	1.37335	1.367961	1.431659	1.499623	1.459607	1.464958	1.107498	0.874802	0.801278	0.859073	1.046443	1.371976	1.148099	0.726887	0.78696	1.251544	1.304283	0.95289	0.835622	0.891904	0.932822	1.245693	1.398353	1.311838	1.345992	1.260029	1.180938	1.237121	1.211886	1.338288	1.29858	1.37	1.305813	1.380164	1.244894	1.335459	1.275266	1.2467	1.204407	1.276707	1.388099	1.308189	1.459782	1.241791	0.918897	0.86263	0.770848	0.832672	1.273566	1.372168	0.794182	0.638255	1.12585
1.004662	1.233668	1.018006	0.930426	1.012072	0.968928	1.03071	1.25327	1.26378	1.013601	1.166583	1.22907	1.388163	1.608291	1.587246	1.737208	1.581861	1.65324	1.556845	1.561578	1.551124	1.587275	1.587525	1.647716	1.701162	1.733212	1.75227	1.635931	1.391457	1.374043	1.118203	1.129669	1.267245	0.995005	0.95285	0.972671	0.95953	1.007452	1.100234	1.041171	0.954672	1.003479	1.059096	0.950001	1.047901	1.175095	1.052955	1.164697	1.346431	1.380941	1.56964	1.555133	1.584328	1.561159	1.512968	1.502353	1.489983	1.498322	1.4598	1.485783	1.580554	1.505724	1.620617	1.549227	1.609934	1.532215	1.407845	1.285546	1.112417	1.0961	0.977315	0.847648	0.957805	1.053896	1.061086	0.974462	0.865623	0.983558
1.057261	1.161577	1.007015	0.879565	0.981261	0.975273	1.077677	1.340268	1.425004	1.324632	1.348587	1.391579	1.349519	1.452043	1.3966	1.393514	1.289879	1.338693	1.27888	1.261788	1.202426	1.265334	1.317981	1.361713	1.433631	1.443416	1.522659	1.415232	1.319805	1.306711	1.243136	1.353596	1.46902	1.198093	1.017001	0.918562	0.860445	0.949451	1.246822	1.227804	0.889416	0.89885	1.027393	1.074875	1.296844	1.436552	1.195971	1.08583	1.30672	1.269542	1.545044	1.52417	1.587716	1.605555	1.507275	1.484131	1.422293	1.437718	1.472948	1.534433	1.554951	1.605559	1.643152	1.619997	1.595406	1.349999	1.324944	1.106752	1.165233	1.427248	1.243558	1.048573	0.9872	0.809913	0.834706	1.172692	1.34329	0.934762
1.007552	1.219372	1.005234	0.851923	1.006934	1.361716	1.212389	1.019194	1.346125	1.520424	1.550222	1.721912	1.544677	1.445825	1.224497	1.007179	0.916366	0.755985	0.721038	0.652374	0.636161	0.670803	0.711536	0.858344	1.00441	1.156314	1.429029	1.461539	1.712876	1.567517	1.514906	1.508055	1.175799	1.155931	1.204004	0.908492	0.816612	0.934772	1.09118	1.081957	0.950297	0.928321	1.078751	1.179088	1.11111	1.244642	1.525902	1.459527	1.567239	1.543151	1.373807	1.372289	1.165795	1.123883	0.980346	0.929598	0.846142	0.906176	0.875721	0.968777	1.04269	1.122612	1.176492	1.342539	1.342732	1.438716	1.449536	1.41077	1.473949	1.381004	1.231305	1.100578	0.917644	0.807972	0.90185	1.124872	1.220244	1.025687
0.958892	1.063178	1.013186	0.919903	0.945229	1.304916	1.35996	1.189263	1.286783	1.463696	1.408344	1.495982	1.362735	1.195261	1.001178	0.802672	0.635673	0.530689	0.487334	0.42793	0.439254	0.47284	0.486586	0.615576	0.745314	0.924118	1.208711	1.402931	1.623785	1.547104	1.530083	1.37284	1.119083	1.294317	1.450312	1.169969	0.83907	0.907245	1.050264	1.087465	0.913473	0.922056	1.223355	1.418953	1.099867	1.135893	1.471227	1.557469	1.689986	1.699858	1.408876	1.265412	0.92589	0.815016	0.640888	0.545492	0.45851	0.498757	0.491505	0.525531	0.590897	0.769584	0.932012	1.221062	1.34498	1.681159	1.636197	1.544957	1.503524	1.076653	1.049957	1.313513	1.131566	0.872615	0.900718	0.979997	1.078846	0.950788
0.901555	0.66177	1.053697	1.317995	1.09682	0.995979	1.328927	1.429975	1.484055	1.789293	1.45729	1.189422	1.001799	0.655226	0.554753	0.401777	0.334348	0.281697	0.25043	0.235898	0.25201	0.281758	0.277609	0.301817	0.403548	0.520677	0.633768	0.946117	1.170934	1.349204	1.67259	1.494644	1.45209	1.494774	1.145041	1.046465	1.223363	0.996968	0.837612	0.909117	1.136619	1.079726	1.027821	1.265909	1.45545	1.377792	1.562306	1.567175	1.309417	1.303765	0.971265	0.804834	0.612478	0.501503	0.396594	0.373316	0.299583	0.317526	0.297274	0.302334	0.416149	0.562663	0.645816	0.767961	0.984721	1.348675	1.345997	1.456194	1.410844	1.271843	1.371679	1.287055	1.077024	0.994409	0.948504	0.905606	0.948837	0.985132
0.891577	0.73982	0.91495	1.253551	1.2239	1.048748	1.270146	1.505763	1.442782	1.580713	1.402042	0.982396	0.774121	0.431067	0.376056	0.2743	0.21358	0.185958	0.214316	0.201125	0.220689	0.184574	0.225865	0.243568	0.208213	0.310753	0.407827	0.660289	0.918192	1.333237	1.615248	1.483748	1.520254	1.356247	1.09514	1.193809	1.415519	1.116152	0.670233	0.816711	1.25803	1.353575	0.985141	1.104482	1.511146	1.525169	1.643458	1.643824	1.201573	0.956881	0.615837	0.414357	0.319987	0.219897	0.206086	0.225513	0.206452	0.1957	0.182732	0.205847	0.218177	0.233939	0.310199	0.40301	0.594159	0.905091	1.156936	1.548667	1.587387	1.493679	1.477351	1.055106	0.963451	1.242473	1.238434	0.727856	0.715451	1.154872
0.939903	0.854086	0.959786	1.187167	1.237792	1.094998	1.431228	1.764936	1.487299	1.291291	1.033462	0.57042	0.443083	0.27029	0.209236	0.207681	0.170555	0.199833	0.199538	0.164361	0.189376	0.180744	0.180493	0.230758	0.182774	0.258939	0.277791	0.445094	0.532202	0.88538	1.163795	1.302537	1.624299	1.433496	1.242161	1.303295	1.262043	1.012286	0.861877	0.882355	1.025447	1.256163	1.199877	1.228068	1.556885	1.530527	1.347268	1.297272	0.922375	0.67058	0.43202	0.301326	0.246218	0.189234	0.182909	0.203285	0.191137	0.195327	0.180946	0.203904	0.146752	0.215857	0.267864	0.321457	0.43592	0.644413	0.972311	1.250586	1.344242	1.431404	1.345396	1.117466	1.189963	1.274885	1.096103	0.826186	0.760794	1.043416
